Date,Open,High,Low,Close,Adj Close,Volume
2020-06-16,71.05920543927145,71.2725964465966,70.98807510349641,71.1303357750465,71.1303357750465,651942
2020-06-17,69.89198197288974,70.10186780464016,69.82202002897293,69.96194391680655,69.96194391680655,1033668
2020-06-18,69.25779074595783,69.4657720995493,69.18846362809401,69.32711786382166,69.32711786382166,789913
2020-06-19,68.16766711481425,68.37237482386774,68.09943121179643,68.23590301783209,68.23590301783209,682094
2020-06-20,69.25637563831097,69.46435274232992,69.18704993697132,69.32570133965062,69.32570133965062,819944
2020-06-21,68.1759097496213,68.38064221133187,68.10766559571776,68.24415390352482,68.24415390352482,1153506
2020-06-22,67.71924147260188,67.92260255810518,67.65145444410078,67.78702850110298,67.78702850110298,1147005
2020-06-23,66.79377838416127,66.99436030123083,66.7269177451381,66.86063902318446,66.86063902318446,898521
2020-06-24,65.76808062746312,65.96558237108914,65.70224671292112,65.83391454200513,65.83391454200513,778053
2020-06-25,64.4661111575949,64.65970308299308,64.4015805157955,64.53064179939429,64.53064179939429,1320272
2020-06-26,65.0367334281117,65.23203893390183,64.97163159284833,65.10183526337508,65.10183526337508,1215091
2020-06-27,65.8536991113564,66.05145796754667,65.78777949262633,65.9196187300865,65.9196187300865,1454191
2020-06-28,66.6195423731701,66.81960105897542,66.55285614456832,66.68622860177187,66.68622860177187,1217298
2020-06-29,65.7498230567079,65.9472699727941,65.68400741801248,65.8156386954033,65.8156386954033,845850
2020-06-30,64.4456856206215,64.63921620807082,64.38117542480506,64.51019581643794,64.51019581643794,1268303
2020-07-01,64.45138873287944,64.64493644679199,64.38687282824192,64.51590463751695,64.51590463751695,1430631
2020-07-02,64.70393302013242,64.89823912529799,64.63916431841058,64.76870172185428,64.76870172185428,1419744
2020-07-03,65.50173129558347,65.698433191366,65.4361639969893,65.56729859417764,65.56729859417764,1146648
2020-07-04,65.0073477137632,65.20256497416489,64.94227529362931,65.0724201338971,65.0724201338971,1345223
2020-07-05,66.06983823744677,66.26824616008176,66.00370226323511,66.13597421165844,66.13597421165844,754278
2020-07-06,67.27608693370772,67.47811722479993,67.20874350334365,67.34343036407179,67.34343036407179,936367
2020-07-07,68.47373207397484,68.67935889701981,68.40518979962651,68.54227434832316,68.54227434832316,1455634
2020-07-08,67.53816769845015,67.74098501886593,67.47056192497823,67.60577347192208,67.60577347192208,527744
2020-07-09,68.25614418217063,68.46111758812309,68.1878197135198,68.32446865082144,68.32446865082144,807445
2020-07-10,69.29836818634809,69.5064713941149,69.22900045042581,69.36773592227036,69.36773592227036,787945
2020-07-11,69.61369415342972,69.82274428602261,69.54401077589876,69.68337753096068,69.68337753096068,917223
2020-07-12,70.53623347772948,70.74805399868363,70.46562663741143,70.60684031804753,70.60684031804753,780355
2020-07-13,71.92406265384695,72.14005082998462,71.85206659513439,71.9960587125595,71.9960587125595,609309
2020-07-14,73.27083994285866,73.49087249523961,73.19749575873166,73.34418412698564,73.34418412698564,1265945
2020-07-15,74.68104950304512,74.90531691897019,74.60629369773676,74.75580530835347,74.75580530835347,1402141
2020-07-16,75.18582668292808,75.41160994624018,75.11056559515738,75.26108777069878,75.26108777069878,802848
2020-07-17,73.99136638943124,74.213562684895,73.91730095760998,74.06543182125249,74.06543182125249,1263591
2020-07-18,75.27546243716004,75.50151487691127,75.20011162390963,75.35081325041045,75.35081325041045,642920
2020-07-19,76.46430513811288,76.69392767606517,76.38776429212878,76.54084598409698,76.54084598409698,1385748
2020-07-20,76.53959621983513,76.76944485713194,76.46298000740286,76.6162124322674,76.6162124322674,1033392
2020-07-21,76.42202322838264,76.65151879363304,76.34552470663252,76.49852175013278,76.49852175013278,772571
2020-07-22,76.03808511435388,76.26642771229487,75.96197091504021,76.11419931366754,76.11419931366754,510218
2020-07-23,77.53462719438969,77.76746391269116,77.45701495495585,77.6122394338235,77.6122394338235,1300433
2020-07-24,78.27470973626816,78.50976892466537,78.1963566734691,78.35306279906723,78.35306279906723,1422536
2020-07-25,77.6902647337021,77.92356883200151,77.61249670093562,77.76803276646856,77.76803276646856,956284
2020-07-26,76.73364618826525,76.96407755819997,76.65683573162035,76.81045664491016,76.81045664491016,1450114
2020-07-27,77.85884989327755,78.09266025331742,77.7809131065976,77.9367866799575,77.9367866799575,913878
2020-07-28,77.95926534697536,78.19337725492423,77.88122804432572,78.03730264962498,78.03730264962498,972188
2020-07-29,76.40377723253586,76.63321800500594,76.32729697504584,76.48025749002589,76.48025749002589,921824
2020-07-30,76.85719638546993,77.08799877701789,76.78026225495394,76.93413051598591,76.93413051598591,1015672
2020-07-31,78.14040783796996,78.37506371736326,78.06218921150553,78.2186264644344,78.2186264644344,769893
2020-08-01,78.45264076103808,78.688234276837,78.3741095891051,78.53117193297105,78.53117193297105,1477512
2020-08-02,76.93939147403218,77.17044069767792,76.86237506615026,77.01640788191409,77.01640788191409,932618
2020-08-03,78.00703030918,78.24128565545381,77.92894519375538,78.0851154246046,78.0851154246046,809274
2020-08-04,76.76211973538788,76.99263661147013,76.6852807766938,76.83895869408197,76.83895869408197,1416749
2020-08-05,76.83985797035335,77.07060829458865,76.76294119560825,76.91677474509845,76.91677474509845,1036383
2020-08-06,75.62018800256406,75.84727565422342,75.54449211867761,75.69588388645052,75.69588388645052,1499387
2020-08-07,75.13010323293895,75.35571915856339,75.05489792439748,75.20530854148043,75.20530854148043,1117261
2020-08-08,75.4900833729112,75.716780319977,75.41451772388928,75.56564902193314,75.56564902193314,712770
2020-08-09,76.33848299411855,76.56772768779457,76.26206809622654,76.41489789201056,76.41489789201056,528684
2020-08-10,77.78166205495431,78.0152406196839,77.70380253337778,77.85952157653084,77.85952157653084,951767
2020-08-11,78.60794162829002,78.84400151305967,78.52925500003347,78.68662825654657,78.68662825654657,1283187
2020-08-12,77.81615708889598,78.04983924231608,77.73826303775594,77.89405114003601,77.89405114003601,1130900
2020-08-13,79.07204229888598,79.30949587936311,78.9928911053936,79.15119349237835,79.15119349237835,1230446
2020-08-14,77.69977145499085,77.93310410200284,77.62199390598686,77.77754900399485,77.77754900399485,912932
2020-08-15,77.78782840198537,78.0214254842736,77.70996270788928,77.86569409608144,77.86569409608144,1080872
2020-08-16,76.93897603856885,77.17002401466065,76.86196004653824,77.01599203059945,77.01599203059945,832956
2020-08-17,75.47590150248965,75.70255586135599,75.40035004953421,75.5514529554451,75.5514529554451,1235393
2020-08-18,74.84170006975113,75.06644991981044,74.76678345306469,74.91661668643756,74.91661668643756,720915
2020-08-19,75.03976894781086,75.26511359930579,74.96465406397921,75.1148838316425,75.1148838316425,676001
2020-08-20,74.7408966767333,74.96534381390067,74.66608096434418,74.81571238912242,74.81571238912242,864352
