Date,Open,High,Low,Close,Adj Close,Volume
2020-06-16,4.425007901685085,4.438296213702157,4.42057846434606,4.429437339024108,4.429437339024108,1336449
2020-06-17,4.492737475961252,4.506229180093268,4.48824024125058,4.497234710671924,4.497234710671924,842232
2020-06-18,4.470938326749264,4.484364567970734,4.466462913008775,4.4754137404897545,4.4754137404897545,1498878
2020-06-19,4.4531995579188735,4.466572529564275,4.44874190070374,4.457657215134008,4.457657215134008,565328
2020-06-20,4.508173178030661,4.521711235622345,4.503660492166766,4.512685863894555,4.512685863894555,1362188
2020-06-21,4.438278520239269,4.451606683963711,4.433835798997788,4.44272124148075,4.44272124148075,771125
2020-06-22,4.419239320735307,4.432510309686464,4.414815657751587,4.4236629837190256,4.4236629837190256,1192781
2020-06-23,4.495694379217694,4.509194962939069,4.491194184643903,4.500194573791486,4.500194573791486,519327
2020-06-24,4.554869844362062,4.568548132182969,4.550310415088426,4.559429273635698,4.559429273635698,532888
2020-06-25,4.596796259871801,4.6106004528443885,4.592194862214272,4.60139765752933,4.60139765752933,750724
2020-06-26,4.550820218647289,4.564486345430013,4.546264843053048,4.55537559424153,4.55537559424153,642594
2020-06-27,4.473730314509913,4.487164940079012,4.469252105986881,4.478208523032946,4.478208523032946,782517
2020-06-28,4.49527382428652,4.508773145080173,4.4907740506886356,4.4997735978844045,4.4997735978844045,1446255
2020-06-29,4.502424175392742,4.5159449687122395,4.497917244286243,4.506931106499241,4.506931106499241,715530
2020-06-30,4.491185886840631,4.5046729315458585,4.486690205272222,4.49568156840904,4.49568156840904,516287
2020-07-01,4.4725173658812345,4.485948348961959,4.468040371520993,4.476994360241476,4.476994360241476,556500
2020-07-02,4.3990778022195975,4.412288246070107,4.394674320936094,4.4034812835031,4.4034812835031,1228752
2020-07-03,4.412625391125536,4.425876518426213,4.408208348691977,4.417042433559095,4.417042433559095,1284725
2020-07-04,4.467110734861782,4.480525481813319,4.462639152544603,4.471582317178961,4.471582317178961,1282630
2020-07-05,4.534382342639052,4.547999106430761,4.529843421375149,4.538921263902955,4.538921263902955,1416630
2020-07-06,4.6242645778563505,4.638151258270334,4.619635684385022,4.628893471327678,4.628893471327678,675535
2020-07-07,4.714026347810076,4.728182583088786,4.709307602717174,4.71874509290298,4.71874509290298,612581
2020-07-08,4.7432177852469914,4.757461682499986,4.738469819495994,4.74796575099799,4.74796575099799,1055574
2020-07-09,4.714052351608429,4.728208664976623,4.709333580485699,4.718771122731161,4.718771122731161,523085
2020-07-10,4.665471487503226,4.6794819123906235,4.660801345874094,4.670141629132359,4.670141629132359,992313
2020-07-11,4.578089938319388,4.591837956152179,4.573507265708458,4.582672610930318,4.582672610930318,849111
2020-07-12,4.598769670048198,4.612579789177472,4.594166297005106,4.603373043091289,4.603373043091289,733876
2020-07-13,4.631136018231405,4.64504333360147,4.626500246441384,4.635771790021427,4.635771790021427,1149561
2020-07-14,4.700926691963247,4.715043588936109,4.696221059638959,4.705632324287534,4.705632324287534,651015
2020-07-15,4.642136039184271,4.65607638765029,4.637489256362264,4.646782822006277,4.646782822006277,530599
2020-07-16,4.553845207571416,4.567520418404964,4.549286803960234,4.558403611182599,4.558403611182599,551313
2020-07-17,4.504344693823474,4.517871254465587,4.499835840276103,4.508853547370845,4.508853547370845,929998
2020-07-18,4.504819152800916,4.518347138244763,4.500309824319634,4.509328481282198,4.509328481282198,872517
2020-07-19,4.583049619400409,4.5968125311703805,4.578461982143752,4.587637256657066,4.587637256657066,1164911
2020-07-20,4.521606175245409,4.535184572168068,4.517080042937855,4.526132307552961,4.526132307552961,820855
2020-07-21,4.433609763144835,4.446923906577702,4.429171715333879,4.438047810955791,4.438047810955791,1432851
2020-07-22,4.409191425531448,4.4224322406231344,4.404777820500886,4.41360503056201,4.41360503056201,842002
2020-07-23,4.426142489277394,4.439434208464414,4.421711916215054,4.430573062339734,4.430573062339734,671237
2020-07-24,4.506546511712274,4.520079684420119,4.502035454142992,4.511057569281555,4.511057569281555,725187
2020-07-25,4.569463547820567,4.583185660576786,4.564889510235161,4.574037585405973,4.574037585405973,546939
2020-07-26,4.51985624050516,4.5334293823685385,4.515331859884034,4.524380621126286,4.524380621126286,987713
2020-07-27,4.570594165130146,4.58431967313354,4.566018995795681,4.5751693344646105,4.5751693344646105,1390277
2020-07-28,4.525242313297137,4.538831629553285,4.520712541211755,4.52977208538252,4.52977208538252,1154352
2020-07-29,4.587722028212705,4.601498971240371,4.58312971387015,4.592314342555261,4.592314342555261,1265127
